"id" "mbikestands"
"237" 35007 15.0497237569061
"238" 19113 24.3867403314917
"239" 31701 46.3922651933702
"240" 5104 7.65193370165746
"241" 22402 37.8232044198895
"242" 21210 26.3425414364641
"243" 5032 32.4530386740332
"244" 35004 57.2541436464088
"245" 9038 25.5303867403315
"246" 9023 24.9502762430939
"247" 6104 31.5690607734807
"248" 21105 13.2762430939227
"249" 12013 5
"250" 1025 8.60773480662983
"251" 21008 23.3259668508287
"252" 13054 16.3370165745856
"253" 15029 11.6298342541436
"254" 42208 10.9060773480663
"255" 32606 24.6187845303867
"256" 21109 9.46961325966851
"257" 21003 8.67403314917127
"258" 12038 18.8066298342541
"259" 33001 49.8563535911602
"260" 2004 7.50276243093923
"261" 12021 24.828729281768
"262" 14005 27.7513812154696
"263" 13032 19.7403314917127
"264" 42206 3.58011049723757
"265" 15109 10.6353591160221
"266" 13019 16.4585635359116
"267" 1009 12.5690607734807
"268" 6032 18.2651933701657
"269" 15014 24.0497237569061
"270" 42012 6.53038674033149
"271" 11026 18.3204419889503
"272" 7101 30.8342541436464
"273" 15052 20.7403314917127
"274" 42004 6.72375690607735
"275" 5002 10.5801104972376
"276" 6004 31.8342541436464
"277" 15035 11.8950276243094
"278" 44102 8.01657458563536
"279" 3008 5.16574585635359
"280" 17008 28.4861878453039
"281" 6017 17.6187845303867
"282" 12114 8.38674033149171
"283" 19045 54.8729281767956
"284" 9024 37.2209944751381
"285" 15032 7.4475138121547
"286" 14036 35.4861878453039
"287" 41604 19.6298342541436
"288" 22404 15.2596685082873
"289" 20004 7.74033149171271
"290" 16118 19.1436464088398
"291" 21703 16.171270718232
"292" 21107 8.77900552486188
"293" 21301 5.48618784530387
"294" 10027 14.1049723756906
"295" 42202 13.6132596685083
"296" 13114 16.5469613259669
"297" 17033 30.2044198895028
"298" 17017 23.414364640884
"299" 11102 26.2099447513812
"300" 8032 42.4309392265193
"301" 9005 31.0828729281768
"302" 21011 17.0386740331492
"303" 34011 9.75138121546961
"304" 4021 12.9834254143646
"305" 14024 15.0939226519337
"306" 34008 19.3922651933702
"307" 15102 6.37569060773481
"308" 9108 17.9337016574586
"309" 10105 15.4033149171271
"310" 12006 25.8839779005525
"311" 10016 9.78453038674033
"312" 1012 11.5027624309392
"313" 21108 28.232044198895
"314" 34005 15
"315" 41202 18.8453038674033
"316" 18016 30.2265193370166
"317" 35011 15.4530386740331
"318" 21020 15.1767955801105
"319" 13007 16.6408839779006
"320" 18010 30.7127071823204
"321" 5110 10.5745856353591
"322" 12011 10.0331491712707
"323" 20503 8.82872928176796
"324" 12005 5.92265193370166
"325" 13017 19.7900552486188
"326" 1022 25.9116022099447
"327" 4020 15.0165745856354
"328" 21016 10.0220994475138
"329" 21015 13.0441988950276
"330" 20027 12.5524861878453
"331" 14030 27.8342541436464
"332" 18042 18.6685082872928
"333" 11008 7.79558011049724
"334" 13040 37.4696132596685
"335" 15118 16.5414364640884
"336" 16040 20.1546961325967
"337" 8031 18.2872928176796
"338" 20022 24.8397790055249
"339" 9007 15.0276243093923
"340" 15040 20.4640883977901
"341" 20008 18.0220994475138
"342" 18019 43.3922651933702
"343" 33011 22.1270718232044
"344" 4012 11.8729281767956
"345" 13002 8.51381215469613
"346" 23004 21.939226519337
"347" 20017 18.9502762430939
"348" 14127 30.1381215469613
"349" 42015 16.0276243093923
"350" 10040 38.5027624309392
"351" 14126 34.3204419889503
"352" 10033 19.2983425414365
"353" 13026 14.4917127071823
"354" 11043 6.43646408839779
"355" 41302 41.9337016574586
"356" 6107 12.2762430939227
"357" 17009 20.2430939226519
"358" 9015 8.9171270718232
"359" 5033 15.8342541436464
"360" 8025 18.3701657458564
"361" 10019 14.8895027624309
"362" 14021 49.939226519337
"363" 13010 26.7845303867403
"364" 9002 9.14364640883978
"365" 16110 15.0055248618785
"366" 11033 6.71270718232044
"367" 16030 12.0276243093923
"368" 15042 12.4640883977901
"369" 17014 15.1104972375691
"370" 19012 48.6906077348066
"371" 14111 15.060773480663
"372" 34002 17.5580110497238
"373" 18027 19.1988950276243
"374" 6020 12.8121546961326
"375" 11044 7.8232044198895
"376" 3001 16.5690607734807
"377" 21017 42.4475138121547
"378" 9009 0
"379" 32006 36.6298342541436
"380" 905 14.7458563535912
"381" 8050 26.7237569060773
"382" 4107 2.88950276243094
"383" 22013 14.524861878453
"384" 20007 26.7790055248619
"385" 31704 27.1436464088398
"386" 4103 11.7237569060773
"387" 33012 0
"388" 19119 20.1988950276243
"389" 5024 8.16574585635359
"390" 35001 18.3646408839779
"391" 2101 8.39226519337017
"392" 7004 20.6795580110497
"393" 7001 29.1270718232044
"394" 18040 18.6961325966851
"395" 9008 11.7348066298343
"396" 11104 11.2265193370166
"397" 14016 43.2099447513812
"398" 18046 28.6685082872928
"399" 31002 13.9834254143646
"400" 15070 11.2430939226519
"401" 8054 25.8895027624309
"402" 17002 28.4198895027624
"403" 2012 28.1325966850829
"404" 16028 26.9447513812155
"405" 5029 20.4585635359116
"406" 7005 30.414364640884
"407" 18030 33.4806629834254
"408" 17039 31.5745856353591
"409" 19037 26.1657458563536
"410" 12017 7.24861878453039
"411" 13005 11.7624309392265
"412" 16039 16.9889502762431
"413" 8055 26.9889502762431
"414" 17006 11.1602209944751
"415" 15030 0
"416" 6021 10.2099447513812
"417" 11001 12.8011049723757
"418" 9104 20.1436464088398
"419" 18005 15.828729281768
"420" 8002 29.5911602209945
"421" 10037 20.6685082872928
"422" 21006 11.2375690607735
"423" 8047 20.1602209944751
"424" 20104 18.5966850828729
"425" 15039 5.86187845303867
"426" 11109 12.7458563535912
"427" 14027 24.4696132596685
"428" 17015 45.4806629834254
"429" 11111 7.04972375690608
"430" 21002 9.79005524861878
"431" 18111 20.5359116022099
"432" 21706 38.7016574585635
"433" 14113 17.8674033149171
"434" 32602 51.8895027624309
"435" 21103 12.7569060773481
"436" 9004 18.9944751381215
"437" 15005 35.5303867403315
"438" 34003 15.5027624309392
"439" 10009 6.38121546961326
"440" 18114 19.9116022099447
"441" 9031 16.475138121547
"442" 7024 19.2099447513812
"443" 17005 20.7734806629834
"444" 15012 26.6850828729282
"445" 13106 16.1657458563536
"446" 19030 15.060773480663
"447" 5028 5.88397790055249
"448" 10113 25.1823204419889
"449" 21007 4.11602209944751
"450" 11112 7.47513812154696
"451" 15107 13.5138121546961
"452" 8048 17.5193370165746
"453" 20103 20.6740331491713
"454" 7007 40.5966850828729
"455" 12151 24.4309392265193
"456" 9014 11.1657458563536
"457" 12106 24.9944751381215
"458" 11019 15.232044198895
"459" 19125 15.7513812154696
"460" 15025 11.4640883977901
"461" 42010 5.61878453038674
"462" 5031 17.5801104972376
"463" 8016 24.2596685082873
"464" 5009 7.53038674033149
"465" 20118 16.9834254143646
"466" 43006 10.0497237569061
"467" 15033 12.3314917127072
"468" 11023 20.646408839779
"469" 20119 21.7237569060773
"470" 12009 3.83425414364641
"471" 2022 27.0497237569061
"472" 12039 8.84530386740331
"473" 16044 17.7182320441989
"474" 6029 16.9226519337017
"475" 9029 26.8950276243094
"476" 10021 11.7569060773481
"477" 18026 24.6961325966851
"478" 16016 27
"479" 19009 7.06629834254144
"480" 12107 7.61878453038674
"481" 3009 5.61878453038674
"482" 21104 13.0165745856354
"483" 19105 13.5303867403315
"484" 20039 34.3425414364641
"485" 18001 16.9558011049724
"486" 15123 8.62430939226519
"487" 17107 18.292817679558
"488" 20023 11.1657458563536
"489" 13111 10.8674033149171
"490" 42008 2.05524861878453
"491" 34007 17.9281767955801
"492" 12026 7.67403314917127
"493" 16020 29.6187845303867
"494" 5026 3.86740331491713
"495" 32008 28.8729281767956
"496" 4006 13.9226519337017
"497" 20036 16.3701657458564
"498" 17117 19.0773480662983
"499" 35012 20.2596685082873
"500" 19026 0
"501" 17030 16.9226519337017
"502" 17007 20.3314917127072
"503" 8033 16.9889502762431
"504" 21705 17.3756906077348
"505" 41102 36.1602209944751
"506" 7015 26.6243093922652
"507" 19025 14.2762430939227
"508" 20110 17.1104972375691
"509" 9032 27.9668508287293
"510" 4018 6.71270718232044
"511" 8018 20.353591160221
"512" 2107 11.1381215469613
"513" 14009 24.9060773480663
"514" 35014 6.87292817679558
"515" 5006 10.0165745856354
"516" 21010 16.6077348066298
"517" 21302 5.79005524861878
"518" 15011 17.8397790055249
"519" 28001 22.1823204419889
"520" 31012 10.5027624309392
"521" 12033 21.4254143646409
"522" 5030 28.9447513812155
"523" 16010 20.1878453038674
"524" 10152 14.9558011049724
"525" 17032 36.3646408839779
"526" 15031 15.1270718232044
"527" 11010 17.0110497237569
"528" 5003 30.9889502762431
"529" 19011 34.4254143646409
"530" 13038 14.8453038674033
"531" 17001 24.7569060773481
"532" 16013 27.8839779005525
"533" 20113 20.2154696132597
"534" 42207 8.73480662983425
"535" 20112 17.0441988950276
"536" 17048 13.4917127071823
"537" 6027 18.2430939226519
"538" 8030 23.4530386740331
"539" 17038 53.2983425414365
"540" 4105 9.5524861878453
"541" 15055 12.0718232044199
"542" 12120 35.0165745856354
"543" 23009 28.5414364640884
"544" 1004 16.4254143646409
"545" 12109 6.62983425414365
"546" 18107 30.707182320442
"547" 34001 17.2983425414365
"548" 7022 50.8453038674033
"549" 17029 24.9889502762431
"550" 3007 8.44198895027624
"551" 21707 18.6243093922652
"552" 13034 13.0276243093923
"553" 18008 30.1049723756906
"554" 10014 24.3812154696133
"555" 31004 43.3480662983425
"556" 13011 8.54696132596685
"557" 15049 11.6961325966851
"558" 42014 3.08839779005525
"559" 9022 22.3204419889503
"560" 11030 14.7292817679558
"561" 16017 11.8674033149171
"562" 20001 22.3370165745856
"563" 15037 13.4530386740331
"564" 16130 29.5635359116022
"565" 18044 28.2872928176796
"566" 906 11.5966850828729
"567" 19034 49.5801104972376
"568" 8029 22.4972375690608
"569" 14031 14.9668508287293
"570" 15103 8.12154696132597
"571" 17021 36.9281767955801
"572" 2001 11.585635359116
"573" 23010 14.4198895027624
"574" 42006 4.40331491712707
"575" 21207 26.2044198895028
"576" 12041 41.2265193370166
"577" 9035 38.8729281767956
"578" 2102 25.6629834254144
"579" 5013 11.9558011049724
"580" 2016 7.80662983425414
"581" 33006 24.414364640884
"582" 20020 22.0165745856354
"583" 18006 29.9558011049724
"584" 21503 19.8232044198895
"585" 19029 12.7900552486188
"586" 9027 23.3977900552486
"587" 11025 12.8066298342541
"588" 21311 9.80110497237569
"589" 14037 25.5966850828729
"590" 42707 20.7182320441989
"591" 8005 19.4309392265193
"592" 21211 29.353591160221
"593" 13008 30.0662983425414
"594" 14029 51.3259668508287
"595" 8102 19.0276243093923
"596" 10001 34.8342541436464
"597" 15068 13.0110497237569
"598" 8003 15.1436464088398
"599" 5034 11.7900552486188
"600" 9113 8.67955801104972
"601" 2003 13.1767955801105
"602" 41203 36.8342541436464
"603" 12002 4.1878453038674
"604" 13001 6.3646408839779
"605" 12036 21.0773480662983
"606" 42504 23.2707182320442
"607" 12008 12.0662983425414
"608" 10004 20.5911602209945
"609" 14004 11.585635359116
"610" 8001 27.5359116022099
"611" 19006 40.6685082872928
"612" 3101 14.7458563535912
"613" 11113 32.3204419889503
"614" 14122 13.8066298342541
"615" 21001 9.0828729281768
"616" 12123 16.8618784530387
"617" 18022 42.9779005524862
"618" 13036 21.475138121547
"619" 7012 18.2044198895028
"620" 7026 18.3149171270718
"621" 18122 23.292817679558
"622" 908 12.4198895027624
"623" 14006 14.6795580110497
"624" 42503 26.2430939226519
"625" 1003 22.4917127071823
"626" 6013 13.4530386740331
"627" 5008 8.89502762430939
"628" 6003 12.707182320442
"629" 16006 12.3480662983425
"630" 21310 11.3812154696133
"631" 6015 26.4254143646409
"632" 10110 27.3093922651934
"633" 13025 11.7569060773481
"634" 10034 14.0386740331492
"635" 12122 13.6243093922652
"636" 20109 0
"637" 2005 7.53038674033149
"638" 22010 18.0331491712707
"639" 8103 16.8453038674033
"640" 8105 22.4585635359116
"641" 12016 10.6243093922652
"642" 8036 26.2044198895028
"643" 1026 19.1823204419889
"644" 8039 17.1823204419889
"645" 21106 10.2817679558011
"646" 41605 8.30386740331492
"647" 13024 16.7016574585635
"648" 14101 23.8618784530387
"649" 18031 34.6740331491713
"650" 21013 12.2209944751381
"651" 12105 17.9447513812155
"652" 12003 15.2209944751381
"653" 11024 14.6574585635359
"654" 19022 18.1436464088398
"655" 13030 29.7292817679558
"656" 19033 37.7182320441989
"657" 9011 6.94475138121547
"658" 23005 13.8121546961326
"659" 22009 22.9779005524862
"660" 17047 20.8066298342541
"661" 9037 21
"662" 15020 11.1491712707182
"663" 11016 33.2651933701657
"664" 22007 28.9502762430939
"665" 12001 15.7734806629834
"666" 17101 14.5193370165746
"667" 12024 14.6740331491713
"668" 8004 40.1270718232044
"669" 16003 24.0773480662983
"670" 15006 29.353591160221
"671" 9033 32.8563535911602
"672" 11046 8.52486187845304
"673" 19024 15
"674" 20132 14.9226519337017
"675" 8038 15.060773480663
"676" 14010 33.5801104972376
"677" 15003 60.9668508287293
"678" 16021 17.5359116022099
"679" 16103 14.0441988950276
"680" 31011 6.67955801104972
"681" 16027 38.121546961326
"682" 42013 14.1104972375691
"683" 12127 6.48066298342541
"684" 8028 25.2817679558011
"685" 18110 10.8618784530387
"686" 15004 18.5911602209945
"687" 31706 20.9613259668508
"688" 13053 7.45303867403315
"689" 10107 35.5027624309392
"690" 20108 16.5414364640884
"691" 5019 7.30939226519337
"692" 21012 34.6298342541436
"693" 14014 0
"694" 16111 24.2044198895028
"695" 21111 40.0994475138122
"696" 33010 26.0662983425414
"697" 12035 12.8066298342541
"698" 35008 22.8508287292818
"699" 17042 23.3425414364641
"700" 8027 9.62430939226519
"701" 18043 17.8618784530387
"702" 5106 14.5690607734807
"703" 13122 17.6906077348066
"704" 18038 34.9337016574586
"705" 4017 5.1767955801105
"706" 32001 30.4806629834254
"707" 28003 27.8176795580111
"708" 8012 44.2983425414365
"709" 18039 15.7458563535912
"710" 20047 34.6795580110497
"711" 35009 14.828729281768
"712" 15060 6.38674033149171
"713" 8110 28.7237569060773
"714" 6007 18.8011049723757
"715" 16041 25.0773480662983
"716" 42704 15.9944751381215
"717" 901 15.1160220994475
"718" 23007 8.40331491712707
"719" 5014 17.1546961325967
"720" 19041 38.524861878453
"721" 11018 21.1325966850829
"722" 18009 17.5911602209945
"723" 13103 18.8397790055249
"724" 18047 20.5801104972376
"725" 16107 26.8397790055249
"726" 12111 12.4475138121547
"727" 3005 11.5138121546961
"728" 8056 9.75690607734807
"729" 8053 32.5027624309392
"730" 11041 16.5138121546961
"731" 19007 17.9723756906077
"732" 9006 14.2596685082873
"733" 21018 15.646408839779
"734" 20009 14.9337016574586
"735" 19043 47.2817679558011
"736" 19027 15.9005524861878
"737" 9028 15.2762430939227
"738" 15104 32.6243093922652
"739" 10115 18.1049723756906
"740" 20006 5.32596685082873
"741" 18003 41.2044198895028
"742" 12022 9.86740331491713
"743" 19117 16.6906077348066
"744" 43007 9.46408839779006
"745" 7006 14.4198895027624
"746" 21209 22.8011049723757
"747" 20111 16.9005524861878
"748" 35006 15.3922651933702
"749" 15045 23.0773480662983
"750" 10151 18.0331491712707
"751" 10022 33.2044198895028
"752" 15038 33.4088397790055
"753" 16129 36.3038674033149
"754" 15051 3.43093922651934
"755" 8045 34.6022099447514
"756" 19102 11.9116022099448
"757" 3011 10.7016574585635
"758" 14107 24.3259668508287
"759" 4005 3.03867403314917
"760" 12020 36.292817679558
"761" 12028 9.74033149171271
"762" 43010 12.6795580110497
"763" 9001 9.74585635359116
"764" 4001 12.3812154696133
"765" 35005 20.646408839779
"766" 42011 9.07734806629834
"767" 12119 6.32596685082873
"768" 19001 31.0497237569061
"769" 15034 11.5359116022099
"770" 6022 9.09944751381216
"771" 3004 6.79558011049724
"772" 2009 42.7127071823204
"773" 15054 5.7292817679558
"774" 7020 29.0552486187845
"775" 6018 12.8950276243094
"776" 19106 17.7127071823204
"777" 2015 16.3480662983425
"778" 13023 16.5082872928177
"779" 11032 29.646408839779
"780" 22403 14.9005524861878
"781" 42007 16.1491712707182
"782" 7023 24.6353591160221
"783" 33005 27.2651933701657
"784" 16033 12.171270718232
"785" 12007 19.3977900552486
"786" 16122 43.8342541436464
"787" 2011 16.7237569060773
"788" 8007 18.8232044198895
"789" 21309 20.1878453038674
"790" 18033 24.3977900552486
"791" 7011 13.1160220994475
"792" 17119 25.7458563535912
"793" 10015 26.7513812154696
"794" 34004 19.7016574585635
"795" 4019 10.524861878453
"796" 19015 12.0718232044199
"797" 14110 17.6629834254144
"798" 14017 29.9558011049724
"799" 41103 20.7292817679558
"800" 15043 8.48066298342541
"801" 31005 40.7348066298343
"802" 9111 10.7790055248619
"803" 15046 16.3480662983425
"804" 9020 13.4033149171271
"805" 1013 40.646408839779
"806" 41601 9.16022099447514
"807" 10007 6.69060773480663
"808" 14034 20.2983425414365
"809" 11003 7.35911602209945
"810" 13028 6.20441988950276
"811" 16007 25.9834254143646
"812" 35003 10.707182320442
"813" 4007 8.71270718232044
"814" 15002 13.8121546961326
"815" 10026 40.6574585635359
"816" 6010 12.1436464088398
"817" 33009 28.1325966850829
"818" 13514 3.60773480662983
"819" 9017 25.9116022099447
"820" 18037 13.4696132596685
"821" 15126 18.2541436464088
"822" 5105 2.57458563535912
"823" 12029 14.1104972375691
"824" 9030 27.3701657458564
"825" 11028 22.8011049723757
"826" 19002 26.7458563535912
"827" 8549 15.4088397790055
"828" 8010 15.0994475138122
"829" 15048 18.7403314917127
"830" 15120 8.82872928176796
"831" 19004 12.1657458563536
"832" 5023 9.81767955801105
"833" 21019 20.8895027624309
"834" 41602 11.292817679558
"835" 20011 14.3646408839779
"836" 20035 21.2872928176796
"837" 18105 25.3480662983425
"838" 18020 15.0497237569061
"839" 5021 8.62983425414365
"840" 22001 12.1381215469613
"841" 20105 19.0276243093923
"842" 1102 8.19889502762431
"843" 11002 4.02762430939227
"844" 11037 14.4198895027624
"845" 17013 14.6298342541436
"846" 19008 20.2099447513812
"847" 3014 12.121546961326
"848" 7017 21.9060773480663
"849" 6025 20.4861878453039
"850" 7013 24.646408839779
"851" 1018 11.3922651933702
"852" 6026 39.7845303867403
"853" 34006 9.99447513812155
"854" 19005 11.2044198895028
"855" 17020 23.2983425414365
"856" 14015 11.9668508287293
"857" 21206 44.4309392265193
"858" 15062 8.11602209944751
"859" 8011 10.5966850828729
"860" 19124 29.585635359116
"861" 6028 16.7348066298343
"862" 19109 14.7513812154696
"863" 21306 39.6740331491713
"864" 42706 23.8563535911602
"865" 19019 15.9226519337017
"866" 17111 12.1988950276243
"867" 42016 15.0828729281768
"868" 12115 10.2154696132597
"869" 31705 15.2707182320442
"870" 3010 6.0828729281768
"871" 17115 21.9944751381215
"872" 19010 0
"873" 4009 9.19889502762431
"874" 21102 14.6961325966851
"875" 13052 12.1546961325967
"876" 13102 24.8729281767956
"877" 17109 23.0441988950276
"878" 8046 19.5082872928177
"879" 12004 4.67955801104972
"880" 21004 13.8508287292818
"881" 15013 23.5801104972376
"882" 14117 31.3204419889503
"883" 44101 3.21546961325967
"884" 11101 16.4585635359116
"885" 4016 19.7403314917127
"886" 13009 12.878453038674
"887" 20033 17.1049723756906
"888" 21205 21.6353591160221
"889" 9101 5.43646408839779
"890" 19021 20.1491712707182
"891" 1019 7.93370165745856
"892" 20029 19.6243093922652
"893" 20045 28.0055248618785
"894" 17050 15.524861878453
"895" 15065 9.4475138121547
"896" 16002 33.5524861878453
"897" 17046 22.3591160220994
"898" 12010 5.37016574585635
"899" 16011 33.9613259668508
"900" 21501 40.4917127071823
"901" 22003 16.7790055248619
"902" 13120 4.98342541436464
"903" 13022 22.0220994475138
"904" 10017 5.67403314917127
"905" 17102 22.2596685082873
"906" 14013 5.80110497237569
"907" 2014 9.76795580110497
"908" 9019 15.8453038674033
"909" 2008 19.1491712707182
"910" 17019 17.8674033149171
"911" 35010 20.1325966850829
"912" 7014 19.9944751381215
"913" 8051 12.3370165745856
"914" 6103 34.4917127071823
"915" 21305 7.87845303867403
"916" 12112 12.3867403314917
"917" 18048 19.5966850828729
"918" 19046 28.0441988950276
"919" 15071 4.1767955801105
"920" 21009 34.5193370165746
"921" 12042 10.5801104972376
"922" 19036 31.0939226519337
"923" 4013 7.42541436464088
"924" 12025 10.7955801104972
"925" 13123 15.3867403314917
"926" 14028 30.4364640883978
"927" 21307 9.79558011049724
"928" 18007 14.2486187845304
"929" 10003 11.0939226519337
"930" 31703 7.91160220994475
"931" 13046 14.767955801105
"932" 7003 40.9558011049724
"933" 18103 20.2044198895028
"934" 19016 20.2044198895028
"935" 11105 31.2430939226519
"936" 8009 20.3867403314917
"937" 32601 15.0939226519337
"938" 6031 16.3149171270718
"939" 33003 42.8950276243094
"940" 14035 40.1104972375691
"941" 13006 6.91160220994475
"942" 23002 29.6961325966851
"943" 13042 23.1270718232044
